BirdObsID,ParkID,Transect,PointID,Year,Month,Day,SampleNumber,AOU_Code,Time.1st.Detected,#detected_0-3m20s,#detected_3m21s-6m40s,#detected_6m41s-10m,Behaviour,Comments,TransectID
146789,WLNP,Lower Mount Crandell,23,2008,7,7,1,RCKI,3.26,0,1,1,Singing,,1
146790,WLNP,Lower Mount Crandell,23,2008,7,7,1,SWTH,1.38,1,1,1,Singing,,1
146791,WLNP,Lower Mount Crandell,23,2008,7,7,1,WCSP,2.43,1,1,1,Singing,,1
146792,WLNP,Lower Mount Crandell,23,2008,7,7,1,WWCR,9.06,0,0,1,Singing,,1
146793,WLNP,Lower Mount Crandell,23,2008,7,7,1,YWAR,3.59,0,2,1,Singing,,1
146794,WLNP,Lower Mount Crandell,23,2008,7,7,1,MGWA,0.13,1,1,1,Singing,,1
146795,WLNP,Lower Mount Crandell,23,2008,7,7,1,CHSP,0.06,1,1,1,Singing,,1
146796,WLNP,Lower Mount Crandell,23,2008,7,7,1,CEDW,0,1,0,0,Singing,,1
146797,WLNP,Lower Mount Crandell,23,2008,7,7,1,BHCO,0.26,1,0,0,Singing,,1
146798,WLNP,Lower Mount Crandell,23,2008,7,7,1,BCCH,0.32,1,1,0,Singing,,1
146799,WLNP,Lower Mount Crandell,23,2008,7,7,1,AMRO,0.03,2,2,1,Singing,,1
146800,WLNP,Lower Mount Crandell,24,2008,7,8,1,HOWR,0,1,1,1,Singing,,1
146801,WLNP,Lower Mount Crandell,24,2008,7,8,1,WCSP,4.15,0,1,1,Singing,,1
146802,WLNP,Lower Mount Crandell,24,2008,7,8,1,OSFL,2.47,1,1,1,Singing,,1
146803,WLNP,Lower Mount Crandell,24,2008,7,8,1,LAZB,1.16,1,1,1,Singing,,1
146804,WLNP,Lower Mount Crandell,24,2008,7,8,1,NOFL,6.48,0,0,1,Calling,,1
146805,WLNP,Lower Mount Crandell,24,2008,7,8,1,DUFL,3.58,0,1,1,Singing,,1
146806,WLNP,Lower Mount Crandell,24,2008,7,8,1,CHSP,3,1,0,0,Singing,,1
146807,WLNP,Lower Mount Crandell,24,2008,7,8,1,RESQ,4.32,0,1,0,Calling,,1
146808,WLNP,Lower Mount Crandell,24,2008,7,8,1,SWTH,0.47,1,1,1,Singing,,1
146809,WLNP,Lower Mount Crandell,24,2008,7,8,1,PISI,0.33,1,1,0,Singing,,1
146810,WLNP,Lower Mount Crandell,24,2008,7,8,1,WAVI,0.04,1,1,1,Singing,,1
146811,WLNP,Lower Mount Crandell,24,2008,7,8,1,RCKI,4.31,0,1,1,Singing,,1
146812,WLNP,Lower Mount Crandell,24,2008,7,8,1,WETA,4.57,0,1,1,Singing,,1
146813,WLNP,Lower Mount Crandell,24,2008,7,8,1,WEWP,0.29,1,1,1,Singing,,1
146814,WLNP,Lower Mount Crandell,24,2008,7,8,1,YWAR,0.17,2,2,1,Singing,,1
146815,WLNP,Lower Mount Crandell,24,2008,7,8,1,BHCO,0.05,1,1,1,Singing,,1
146816,WLNP,Lower Mount Crandell,24,2008,7,8,1,AMRO,0.01,1,1,1,Singing,,1
146817,WLNP,Lower Mount Crandell,24,2008,7,8,1,AMGO,1.56,1,1,1,Calling,,1
146818,WLNP,Lower Mount Crandell,24,2008,7,8,1,UNWO,5.14,0,1,1,Drumming,,1
146819,WLNP,Sofa Mountain,25,2008,6,5,1,WEWP,3.42,0,1,0,Singing,,5
146820,WLNP,Sofa Mountain,25,2008,6,5,1,SWTH,0.02,2,2,2,Singing,,5
146821,WLNP,Sofa Mountain,25,2008,6,5,1,SORA,0.15,1,1,0,Singing,,5
146822,WLNP,Sofa Mountain,25,2008,6,5,1,RUGR,0.09,1,1,1,Drumming,,5
146823,WLNP,Sofa Mountain,25,2008,6,5,1,AMRO,0,2,2,2,Singing,,5
146824,WLNP,Sofa Mountain,25,2008,6,5,1,RCKI,1.41,1,1,1,Singing,,5
146825,WLNP,Sofa Mountain,25,2008,6,5,1,RBNU,0.28,1,0,0,Singing,,5
146826,WLNP,Sofa Mountain,25,2008,6,5,1,NOWA,5.45,0,1,1,Singing,,5
146827,WLNP,Sofa Mountain,25,2008,6,5,1,CHSP,0.02,2,2,1,Singing,,5
146828,WLNP,Sofa Mountain,25,2008,6,5,1,RWBL,9.54,0,0,1,Singing,,5
146829,WLNP,Sofa Mountain,26,2008,6,5,1,BHCO,1.04,1,0,0,Singing,,5
146830,WLNP,Sofa Mountain,26,2008,6,5,1,CAVI,0,1,1,1,Singing,,5
146831,WLNP,Sofa Mountain,26,2008,6,5,1,GCKI,0,1,1,1,Singing,,5
146832,WLNP,Sofa Mountain,26,2008,6,5,1,NOWA,1.33,1,1,1,Singing,,5
146833,WLNP,Sofa Mountain,26,2008,6,5,1,RBNU,3.52,0,1,1,Singing,,5
146834,WLNP,Sofa Mountain,26,2008,6,5,1,RCKI,0.07,1,1,1,Singing,,5
146835,WLNP,Sofa Mountain,26,2008,6,5,1,RNSA,4.02,0,1,1,Drumming,,5
146836,WLNP,Sofa Mountain,26,2008,6,5,1,RUGR,0.58,1,1,1,Drumming,,5
146837,WLNP,Sofa Mountain,26,2008,6,5,1,SORA,8.02,0,0,1,Singing,,5
146838,WLNP,Sofa Mountain,26,2008,6,5,1,YRWA,0.08,1,1,1,Singing,,5
146839,WLNP,Sofa Mountain,26,2008,6,5,1,CANG,5.27,0,1,0,Calling,,5
146840,WLNP,Sofa Mountain,26,2008,6,5,1,SWTH,0.47,1,1,1,Singing,,5
146841,WLNP,Sofa Mountain,26,2008,6,5,1,CHSP,2.04,1,1,1,Singing,,5
146842,WLNP,Sofa Mountain,27,2008,6,5,1,CHSP,0.05,1,2,2,Singing,,5
146843,WLNP,Sofa Mountain,27,2008,6,5,1,YRWA,0.01,1,1,1,Singing,,5
146844,WLNP,Sofa Mountain,27,2008,6,5,1,SWTH,0.57,1,1,1,Calling,,5
146845,WLNP,Sofa Mountain,27,2008,6,5,1,SORA,3.31,0,1,0,Singing,,5
146846,WLNP,Sofa Mountain,27,2008,6,5,1,RWBL,6.47,0,0,1,Singing,,5
146847,WLNP,Sofa Mountain,27,2008,6,5,1,RUGR,0.02,1,1,1,Drumming,,5
146848,WLNP,Sofa Mountain,27,2008,6,5,1,RCKI,1.02,1,1,1,Singing,,5
146849,WLNP,Sofa Mountain,27,2008,6,5,1,RBNU,0.02,1,1,1,Singing,,5
146850,WLNP,Sofa Mountain,27,2008,6,5,1,OSFL,9.27,0,0,1,Singing,,5
146851,WLNP,Sofa Mountain,27,2008,6,5,1,GCKI,0.12,1,0,0,Singing,,5
146852,WLNP,Sofa Mountain,27,2008,6,5,1,CAVI,0,1,1,1,Singing,,5
146853,WLNP,Sofa Mountain,27,2008,6,5,1,BHCO,6.11,0,1,1,Singing,,5
146854,WLNP,Sofa Mountain,27,2008,6,5,1,AMRO,5.3,0,1,0,Singing,,5
146855,WLNP,Sofa Mountain,27,2008,6,5,1,NOWA,8.15,0,0,1,Singing,,5
146856,WLNP,Sofa Mountain,28,2008,6,5,1,YRWA,0.09,1,1,1,Singing,,5
146857,WLNP,Sofa Mountain,28,2008,6,5,1,BHCO,0.33,1,0,1,Singing,,5
146858,WLNP,Sofa Mountain,28,2008,6,5,1,GCKI,1.08,1,0,1,Singing,,5
146859,WLNP,Sofa Mountain,28,2008,6,5,1,MOCH,2.33,1,1,1,Singing,,5
146860,WLNP,Sofa Mountain,28,2008,6,5,1,NOWA,4.32,0,1,0,Singing,,5
146861,WLNP,Sofa Mountain,28,2008,6,5,1,PISI,0.12,2,1,1,Singing,,5
146862,WLNP,Sofa Mountain,28,2008,6,5,1,RBNU,0.01,2,2,2,Singing,,5
146863,WLNP,Sofa Mountain,28,2008,6,5,1,RCKI,0,1,1,1,Singing,,5
146864,WLNP,Sofa Mountain,28,2008,6,5,1,RESQ,2.3,1,1,1,Calling,,5
146865,WLNP,Sofa Mountain,28,2008,6,5,1,RNSA,3.1,1,0,0,Drumming,,5
146866,WLNP,Sofa Mountain,28,2008,6,5,1,RUGR,2.53,1,1,1,Drumming,,5
146867,WLNP,Sofa Mountain,28,2008,6,5,1,SWTH,0.04,1,1,1,Singing,,5
146868,WLNP,Sofa Mountain,29,2008,6,5,1,AMRO,5.01,0,1,0,Calling,,5
146869,WLNP,Sofa Mountain,29,2008,6,5,1,SWTH,0.06,1,1,1,Singing,,5
146870,WLNP,Sofa Mountain,29,2008,6,5,1,RUGR,8.01,0,0,1,Drumming,,5
146871,WLNP,Sofa Mountain,29,2008,6,5,1,RNSA,1.25,1,0,1,Calling,,5
146872,WLNP,Sofa Mountain,29,2008,6,5,1,RESQ,5.5,0,1,1,Calling,,5
146873,WLNP,Sofa Mountain,29,2008,6,5,1,RCKI,0.12,1,1,1,Singing,,5
146874,WLNP,Sofa Mountain,29,2008,6,5,1,RBNU,0.01,1,1,1,Singing,,5
146875,WLNP,Sofa Mountain,29,2008,6,5,1,PISI,7.31,0,0,1,Singing,,5
146876,WLNP,Sofa Mountain,29,2008,6,5,1,MOCH,0.02,1,1,0,Calling,,5
146877,WLNP,Sofa Mountain,29,2008,6,5,1,MGWA,0.32,1,1,0,Singing,3.28,5
146878,WLNP,Sofa Mountain,29,2008,6,5,1,LAZB,1.51,1,1,0,Singing,,5
146879,WLNP,Sofa Mountain,29,2008,6,5,1,CHSP,4.51,0,1,1,Singing,,5
146880,WLNP,Sofa Mountain,29,2008,6,5,1,YRWA,0.08,2,2,1,Singing,,5
146881,WLNP,Sofa Mountain,29,2008,6,5,1,BHCO,1.15,1,1,1,Singing,,5
146882,WLNP,Sofa Mountain,29,2008,6,5,1,CANG,2.15,1,0,1,Calling,,5
146883,WLNP,Sofa Mountain,30,2008,6,5,1,MOCH,6.02,0,1,0,Calling,,5
146884,WLNP,Sofa Mountain,30,2008,6,5,1,CANG,4.19,0,2,0,Calling,,5
146885,WLNP,Sofa Mountain,30,2008,6,5,1,CAVI,0.02,1,1,1,Singing,,5
146886,WLNP,Sofa Mountain,30,2008,6,5,1,CHSP,0.01,2,2,2,Singing,,5
146887,WLNP,Sofa Mountain,30,2008,6,5,1,LISP,0.15,1,1,0,Singing,,5
146888,WLNP,Sofa Mountain,30,2008,6,5,1,BHCO,0.04,1,1,1,Singing,,5
146889,WLNP,Sofa Mountain,30,2008,6,5,1,NOWA,2.19,1,1,0,Singing,,5
146890,WLNP,Sofa Mountain,30,2008,6,5,1,RBNU,3.04,1,1,1,Singing,,5
146891,WLNP,Sofa Mountain,30,2008,6,5,1,RCKI,0.38,1,1,1,Singing,,5
146892,WLNP,Sofa Mountain,30,2008,6,5,1,RUGR,0.24,1,1,1,Drumming,,5
146893,WLNP,Sofa Mountain,30,2008,6,5,1,SWTH,1.04,1,1,2,Singing,,5
146894,WLNP,Sofa Mountain,30,2008,6,5,1,YRWA,0.13,2,0,1,Singing,,5
146895,WLNP,Sofa Mountain,30,2008,6,5,1,OSFL,0.33,1,0,1,Singing,,5
146896,WLNP,Sofa Mountain,30,2008,6,5,1,AMRO,0.08,2,0,1,Calling,,5
146897,WLNP,Sofa Mountain,31,2008,6,5,1,SWTH,0,2,2,1,Singing,,5
146898,WLNP,Sofa Mountain,31,2008,6,5,1,CAVI,1.16,1,1,0,Singing,,5
146899,WLNP,Sofa Mountain,31,2008,6,5,1,CHSP,0.02,1,2,1,Singing,,5
146900,WLNP,Sofa Mountain,31,2008,6,5,1,GCKI,0.16,1,1,1,Singing,,5
146901,WLNP,Sofa Mountain,31,2008,6,5,1,BHCO,8.16,0,0,1,Singing,,5
146902,WLNP,Sofa Mountain,31,2008,6,5,1,YRWA,0.01,1,1,0,Singing,,5
146903,WLNP,Sofa Mountain,31,2008,6,5,1,RUGR,1.45,1,1,0,Drumming,,5
146904,WLNP,Sofa Mountain,31,2008,6,5,1,RESQ,1.43,1,1,0,Calling,,5
146905,WLNP,Sofa Mountain,31,2008,6,5,1,RCKI,0.08,1,2,2,Singing,,5
146906,WLNP,Sofa Mountain,31,2008,6,5,1,RBNU,1.04,1,0,0,Singing,,5
146907,WLNP,Sofa Mountain,31,2008,6,5,1,MOCH,9.26,0,0,1,Singing,,5
146908,WLNP,Sofa Mountain,31,2008,6,5,1,LAZB,8.53,0,0,1,Singing,,5
146909,WLNP,Sofa Mountain,31,2008,6,5,1,BCCH,0.38,1,1,2,Calling,,5
146910,WLNP,Sofa Mountain,31,2008,6,5,1,LISP,0.12,1,1,1,Singing,,5
146911,WLNP,Sofa Mountain,32,2008,6,5,1,AMGO,9.32,0,0,1,Calling,,5
146912,WLNP,Sofa Mountain,32,2008,6,5,1,SWTH,0.08,2,1,1,Singing,,5
146913,WLNP,Sofa Mountain,32,2008,6,5,1,DUFL,1.15,1,1,1,Singing,,5
146914,WLNP,Sofa Mountain,32,2008,6,5,1,RUGR,0.56,1,1,0,Drumming,,5
146915,WLNP,Sofa Mountain,32,2008,6,5,1,CHSP,0.02,2,2,0,Singing,,5
146916,WLNP,Sofa Mountain,32,2008,6,5,1,RCKI,0.02,1,1,1,Singing,,5
146917,WLNP,Sofa Mountain,32,2008,6,5,1,AMRO,2.4,1,1,0,Calling,,5
146918,WLNP,Sofa Mountain,32,2008,6,5,1,LAZB,2,1,1,1,Singing,,5
146919,WLNP,Sofa Mountain,32,2008,6,5,1,BHCO,2.05,1,1,1,Singing,,5
146920,WLNP,Sofa Mountain,32,2008,6,5,1,PISI,9.18,0,0,1,Calling,,5
146921,WLNP,Sofa Mountain,32,2008,6,5,1,MOCH,5.21,0,1,1,Singing,,5
146922,WLNP,Sofa Mountain,32,2008,6,5,1,DEJU,1.12,1,1,0,Singing,,5
146923,WLNP,Sofa Mountain,32,2008,6,5,1,RBNU,7.46,0,0,1,Singing,,5
146924,WLNP,Wishbone Trail,33,2008,6,2,1,NOFL,0.58,1,0,0,Calling,,4
146925,WLNP,Wishbone Trail,33,2008,6,2,1,NOWA,0.22,1,1,1,Singing,,4
146926,WLNP,Wishbone Trail,33,2008,6,2,1,PBGR,0.51,1,1,1,Calling,,4
146927,WLNP,Wishbone Trail,33,2008,6,2,1,LAZB,0.05,1,1,1,Singing,,4
146928,WLNP,Wishbone Trail,33,2008,6,2,1,AMRO,0.01,1,1,0,Singing,,4
146929,WLNP,Wishbone Trail,33,2008,6,2,1,CANG,0.4,2,2,2,Calling,,4
146930,WLNP,Wishbone Trail,33,2008,6,2,1,BCCH,0.01,2,1,1,Singing,,4
146931,WLNP,Wishbone Trail,33,2008,6,2,1,RUGR,0.1,1,1,2,Drumming,,4
146932,WLNP,Wishbone Trail,33,2008,6,2,1,SACR,7,0,0,1,Calling,,4
146933,WLNP,Wishbone Trail,33,2008,6,2,1,BHCO,3.16,1,1,1,Singing,,4
146934,WLNP,Wishbone Trail,33,2008,6,2,1,TRES,2.28,1,1,1,Singing,,4
146935,WLNP,Wishbone Trail,33,2008,6,2,1,VESP,7.46,0,0,1,Singing,,4
146936,WLNP,Wishbone Trail,33,2008,6,2,1,CHSP,4.52,0,1,1,Singing,,4
146937,WLNP,Wishbone Trail,33,2008,6,2,1,RWBL,0.18,1,2,1,Singing,,4
146938,WLNP,Wishbone Trail,33,2008,6,2,1,WIWA,1.06,1,1,1,Singing,,4
146939,WLNP,Wishbone Trail,33,2008,6,2,1,YHBL,0.47,1,1,1,Calling,,4
146940,WLNP,Wishbone Trail,33,2008,6,2,1,YWAR,0.33,2,2,2,Singing,,4
146941,WLNP,Wishbone Trail,33,2008,6,2,1,SORA,0.21,1,0,1,Singing,,4
146942,WLNP,Wishbone Trail,33,2008,6,2,1,CEDW,8.58,0,0,1,Singing,,4
146943,WLNP,Wishbone Trail,33,2008,6,2,1,GRCA,1.53,1,0,0,Calling,,4
146944,WLNP,Wishbone Trail,34,2008,6,2,1,YHBL,4.03,0,1,1,Singing,,4
146945,WLNP,Wishbone Trail,34,2008,6,2,1,YWAR,0.35,1,0,1,Singing,,4
146946,WLNP,Wishbone Trail,34,2008,6,2,1,WIWA,0.05,1,0,0,Singing,,4
146947,WLNP,Wishbone Trail,34,2008,6,2,1,TRES,0.49,1,2,1,Singing,,4
146948,WLNP,Wishbone Trail,34,2008,6,2,1,SORA,2.09,1,1,1,Singing,,4
146949,WLNP,Wishbone Trail,34,2008,6,2,1,SACR,2.18,1,1,0,Calling,,4
146950,WLNP,Wishbone Trail,34,2008,6,2,1,RWBL,0.04,2,1,1,Singing,,4
146951,WLNP,Wishbone Trail,34,2008,6,2,1,BHCO,0.43,1,1,1,Singing,,4
146952,WLNP,Wishbone Trail,34,2008,6,2,1,RUGR,0.25,1,1,1,Drumming,,4
146953,WLNP,Wishbone Trail,34,2008,6,2,1,HOWR,3.06,1,1,1,Singing,,4
146954,WLNP,Wishbone Trail,34,2008,6,2,1,BCCH,0,1,1,1,Singing,"""poor sonogram though",
146955,WLNP,Wishbone Trail,34,2008,6,2,1,CANG,0.11,1,1,0,Calling,,4
146956,WLNP,Wishbone Trail,34,2008,6,2,1,CHSP,2.08,1,0,0,Singing,,4
146957,WLNP,Wishbone Trail,34,2008,6,2,1,CORA,0.01,1,1,1,Calling,,4
146958,WLNP,Wishbone Trail,34,2008,6,2,1,NOWA,0.08,1,1,1,Singing,,4
146959,WLNP,Wishbone Trail,34,2008,6,2,1,PBGR,8.18,0,0,1,Singing,,4
146960,WLNP,Wishbone Trail,34,2008,6,2,1,RNSA,0.3,1,1,1,Drumming,,4
146961,WLNP,Wishbone Trail,34,2008,6,2,1,AMRO,1.03,2,2,2,Calling,,4
146962,WLNP,Wishbone Trail,35,2008,6,2,1,GRCA,7.3,0,0,1,Calling,,4
146963,WLNP,Wishbone Trail,35,2008,6,2,1,YHBL,1.53,1,1,0,Singing,,4
146964,WLNP,Wishbone Trail,35,2008,6,2,1,RWBL,1.38,1,1,1,Singing,,4
146965,WLNP,Wishbone Trail,35,2008,6,2,1,NOWA,0.11,2,1,1,Singing,,4
146966,WLNP,Wishbone Trail,35,2008,6,2,1,PBGR,2.4,1,1,1,Calling,,4
146967,WLNP,Wishbone Trail,35,2008,6,2,1,RNSA,3.59,0,1,0,Drumming,,4
146968,WLNP,Wishbone Trail,35,2008,6,2,1,RUGR,0.53,1,1,1,Drumming,,4
146969,WLNP,Wishbone Trail,35,2008,6,2,1,SACR,6.43,0,0,1,Calling,,4
146970,WLNP,Wishbone Trail,35,2008,6,2,1,SAVS,0.08,1,1,1,Singing,,4
146971,WLNP,Wishbone Trail,35,2008,6,2,1,SORA,2.45,1,0,1,Singing,,4
146972,WLNP,Wishbone Trail,35,2008,6,2,1,WCSP,0.32,1,1,1,Singing,,4
146973,WLNP,Wishbone Trail,35,2008,6,2,1,CORA,0.04,1,2,1,Calling,,4
146974,WLNP,Wishbone Trail,35,2008,6,2,1,YWAR,0.01,1,2,2,Singing,,4
146975,WLNP,Wishbone Trail,35,2008,6,2,1,YYYY,4.13,0,1,0,Singing,,4
146976,WLNP,Wishbone Trail,35,2008,6,2,1,TRES,4.04,0,1,0,Singing,,4
146977,WLNP,Wishbone Trail,35,2008,6,2,1,CANG,0.32,1,0,0,Calling,,4
146978,WLNP,Wishbone Trail,35,2008,6,2,1,BHGR,0.55,1,1,1,Singing,,4
146979,WLNP,Wishbone Trail,35,2008,6,2,1,BHCO,0.05,1,1,1,Singing,,4
146980,WLNP,Wishbone Trail,35,2008,6,2,1,BCCH,1.21,1,1,1,Singing,,4
146981,WLNP,Wishbone Trail,35,2008,6,2,1,HOWR,1,1,1,2,Singing,,4
146982,WLNP,Wishbone Trail,35,2008,6,2,1,CEDW,0.07,1,0,0,Singing,,4
146983,WLNP,Wishbone Trail,36,2008,6,2,1,YHBL,0.12,1,1,1,Singing,,4
146984,WLNP,Wishbone Trail,36,2008,6,2,1,AMGO,3.1,1,0,0,Calling,,4
146985,WLNP,Wishbone Trail,36,2008,6,2,1,AMRO,7.28,0,0,1,Calling,,4
146986,WLNP,Wishbone Trail,36,2008,6,2,1,BHCO,2.17,1,0,1,Singing,,4
146987,WLNP,Wishbone Trail,36,2008,6,2,1,BHGR,2.53,1,1,1,Singing,,4
146988,WLNP,Wishbone Trail,36,2008,6,2,1,CEDW,4.59,0,1,1,Singing,,4
146989,WLNP,Wishbone Trail,36,2008,6,2,1,CORA,2.38,1,1,1,Calling,,4
146990,WLNP,Wishbone Trail,36,2008,6,2,1,HOWR,0.01,2,2,2,Singing,,4
146991,WLNP,Wishbone Trail,36,2008,6,2,1,YWAR,0,2,3,3,Singing,,4
146992,WLNP,Wishbone Trail,36,2008,6,2,1,WISN,4.11,0,1,1,Displayflight,,4
146993,WLNP,Wishbone Trail,36,2008,6,2,1,WEWP,3.24,0,1,0,Singing,,4
146994,WLNP,Wishbone Trail,36,2008,6,2,1,SORA,0.17,1,0,1,Singing,,4
146995,WLNP,Wishbone Trail,36,2008,6,2,1,RWBL,0.04,1,1,1,Singing,,4
146996,WLNP,Wishbone Trail,36,2008,6,2,1,RUGR,1.02,1,1,1,Drumming,,4
146997,WLNP,Wishbone Trail,36,2008,6,2,1,PBGR,1.52,1,0,0,Calling,,4
146998,WLNP,Wishbone Trail,36,2008,6,2,1,LEFL,0.06,2,2,2,Singing,,4
146999,WLNP,Wishbone Trail,37,2008,6,2,1,CORA,2.39,1,1,0,Calling,,4
147000,WLNP,Wishbone Trail,37,2008,6,2,1,YWAR,0.06,2,2,2,Singing,,4
147001,WLNP,Wishbone Trail,37,2008,6,2,1,YHBL,0.05,1,1,1,Singing,,4
147002,WLNP,Wishbone Trail,37,2008,6,2,1,WISN,0.13,1,1,2,Displayflight,,4
147003,WLNP,Wishbone Trail,37,2008,6,2,1,SORA,0.36,1,1,1,Singing,,4
147004,WLNP,Wishbone Trail,37,2008,6,2,1,RWBL,0.01,2,2,2,Singing,"""poor sonogram though",
147005,WLNP,Wishbone Trail,37,2008,6,2,1,RUGR,0.13,1,1,1,Drumming,,4
147006,WLNP,Wishbone Trail,37,2008,6,2,1,BHGR,1.35,1,1,1,Singing,,4
147007,WLNP,Wishbone Trail,37,2008,6,2,1,PIWO,4.24,0,1,1,Calling,,4
147008,WLNP,Wishbone Trail,37,2008,6,2,1,BHCO,1.18,1,1,1,Singing,,4
147009,WLNP,Wishbone Trail,37,2008,6,2,1,CANG,0.1,2,1,2,Calling,,4
147010,WLNP,Wishbone Trail,37,2008,6,2,1,COLO,0.57,1,0,0,Calling,,4
147011,WLNP,Wishbone Trail,37,2008,6,2,1,FOSP,4.22,0,1,1,Singing,,4
147012,WLNP,Wishbone Trail,37,2008,6,2,1,HOWR,0.02,1,2,1,Singing,,4
147013,WLNP,Wishbone Trail,37,2008,6,2,1,LAZB,0.54,1,0,1,Singing,,4
147014,WLNP,Wishbone Trail,37,2008,6,2,1,LEFL,0.04,1,1,1,Singing,,4
147015,WLNP,Wishbone Trail,37,2008,6,2,1,MGWA,0.09,1,1,1,Singing,,4
147016,WLNP,Wishbone Trail,37,2008,6,2,1,PBGR,4.4,0,1,1,Calling,,4
147017,WLNP,Wishbone Trail,37,2008,6,2,1,AMRO,0.33,1,1,1,Calling,,4
147018,WLNP,Wishbone Trail,38,2008,6,2,1,UNWO,3.43,0,1,0,Drumming,,4
147019,WLNP,Wishbone Trail,38,2008,6,2,1,CORA,1.54,1,2,1,Calling,,4
147020,WLNP,Wishbone Trail,38,2008,6,2,1,YWAR,0.02,2,2,2,Singing,,4
147021,WLNP,Wishbone Trail,38,2008,6,2,1,WISN,0.04,2,2,1,Displayflight,,4
147022,WLNP,Wishbone Trail,38,2008,6,2,1,AMCR,1.49,2,1,1,Calling,,4
147023,WLNP,Wishbone Trail,38,2008,6,2,1,HOWR,0,2,1,1,Singing,so many birds!,4
147024,WLNP,Wishbone Trail,38,2008,6,2,1,LEFL,0.04,1,1,1,Singing,,4
147025,WLNP,Wishbone Trail,38,2008,6,2,1,WCSP,5.56,0,1,0,Singing,,4
147026,WLNP,Wishbone Trail,38,2008,6,2,1,MOCH,4.19,0,1,0,Singing,,4
147027,WLNP,Wishbone Trail,38,2008,6,2,1,NOWA,0.46,1,1,1,Singing,,4
147028,WLNP,Wishbone Trail,38,2008,6,2,1,PBGR,5.13,0,1,1,Calling,,4
147029,WLNP,Wishbone Trail,38,2008,6,2,1,RUGR,0.15,1,1,1,Drumming,,4
147030,WLNP,Wishbone Trail,38,2008,6,2,1,RWBL,0.09,2,2,2,Singing,,4
147031,WLNP,Wishbone Trail,38,2008,6,2,1,YHBL,0.22,1,1,1,Singing,,4
147032,WLNP,Wishbone Trail,38,2008,6,2,1,SORA,4.46,0,1,1,Singing,,4
147033,WLNP,Wishbone Trail,38,2008,6,2,1,BHGR,1.04,1,1,1,Singing,,4
147034,WLNP,Wishbone Trail,38,2008,6,2,1,BHCO,8.02,0,0,1,Singing,,4
147035,WLNP,Wishbone Trail,38,2008,6,2,1,AMRO,0.39,1,1,0,Singing,,4
147036,WLNP,Wishbone Trail,38,2008,6,2,1,SACR,0.03,1,0,1,Calling,,4
147037,WLNP,Wishbone Trail,39,2008,6,2,1,RUGR,0.14,1,1,1,Drumming,,4
147038,WLNP,Wishbone Trail,39,2008,6,2,1,YWAR,0.07,1,1,1,Singing,,4
147039,WLNP,Wishbone Trail,39,2008,6,2,1,YHBL,1.52,1,0,0,Singing,,4
147040,WLNP,Wishbone Trail,39,2008,6,2,1,WISN,0.01,2,2,1,Displayflight,,4
147041,WLNP,Wishbone Trail,39,2008,6,2,1,SWTH,2.22,1,0,0,Calling,,4
147042,WLNP,Wishbone Trail,39,2008,6,2,1,SORA,4.58,0,1,1,Singing,,4
147043,WLNP,Wishbone Trail,39,2008,6,2,1,RWBL,2.11,1,1,1,Singing,,4
147044,WLNP,Wishbone Trail,39,2008,6,2,1,PISI,0.36,1,0,0,Singing,,4
147045,WLNP,Wishbone Trail,39,2008,6,2,1,NOWA,0.02,1,1,1,Singing,,4
147046,WLNP,Wishbone Trail,39,2008,6,2,1,LEFL,0.03,1,1,1,Singing,,4
147047,WLNP,Wishbone Trail,39,2008,6,2,1,LAZB,6.2,0,1,1,Singing,,4
147048,WLNP,Wishbone Trail,39,2008,6,2,1,HOWR,0.29,2,1,1,Singing,,4
147049,WLNP,Wishbone Trail,39,2008,6,2,1,DOWO,0.16,1,1,1,Calling,,4
147050,WLNP,Wishbone Trail,39,2008,6,2,1,CANG,2.33,2,2,0,Calling,,4
147051,WLNP,Wishbone Trail,39,2008,6,2,1,SACR,5.41,0,1,0,Calling,,4
147052,WLNP,Wishbone Trail,39,2008,6,2,1,AMRE,0.04,1,0,1,Singing,,4
147053,WLNP,Wishbone Trail,39,2008,6,2,1,BHCO,4.39,0,1,0,Singing,,4
147054,WLNP,Wishbone Trail,39,2008,6,2,1,BHGR,0.08,1,1,2,Singing,,4
147055,WLNP,Wishbone Trail,40,2008,6,4,1,NOFL,7.59,0,0,1,Calling,,4
147056,WLNP,Wishbone Trail,40,2008,6,4,1,YWAR,3.24,0,1,0,Singing,,4
147057,WLNP,Wishbone Trail,40,2008,6,4,1,YRWA,5.04,0,1,0,Singing,,4
147058,WLNP,Wishbone Trail,40,2008,6,4,1,WISN,0.3,1,0,0,Displayflight,,4
147059,WLNP,Wishbone Trail,40,2008,6,4,1,TRES,0.06,1,1,1,Singing,,4
147060,WLNP,Wishbone Trail,40,2008,6,4,1,SORA,3.01,1,0,0,Singing,,4
147061,WLNP,Wishbone Trail,40,2008,6,4,1,RWBL,0.26,1,1,1,Singing,,4
147062,WLNP,Wishbone Trail,40,2008,6,4,1,NOWA,0.02,2,2,2,Singing,,4
147063,WLNP,Wishbone Trail,40,2008,6,4,1,LEFL,2.25,1,1,0,Singing,,4
147064,WLNP,Wishbone Trail,40,2008,6,4,1,CORA,0.02,1,0,0,Calling,,4
147065,WLNP,Wishbone Trail,40,2008,6,4,1,CHSP,1.09,1,1,1,Singing,,4
